PortalID,Status,LastUpdated,AgencyDept,Title,Type,LOI,Categories,Purpose,Description,ApplicantType,FundingSource,MatchingFunds,EstAvailFunds,FundingMethod,OpenDate,ApplicationDeadline,ExpAwardDate,GrantURL,MaxAwards,MinAwards,MaxAmounts,MinAmounts,IsOngoing
5737,closed,2022-02-26 00:08:56,Governor's Office of Business and Economic Development,SBTAEP2018-Special Projects,Grant,No,"Housing, Community and Economic Development","CalOSBA will prioritize proposals that demonstrate collaboration and best practice sharing in the community and across ecosystem partners to build a stronger network of programs, services, and activities that benefit all California small business.  For the purposes of this announcement, these include research and/or marketing.","The California Small Business Technical Assistance Expansion Program (SB TAEP or Program) was created in 2018 to expand the services of federally-awarded small business technical assistance programs in California, administered by and primarily funded by federal agencies, that provide one-on-one confidential free or low-cost consulting and training to small businesses and entrepreneurs in this state.  The Program was enacted in Government Code Section 12100-12100.69.  The Office of Small Business Advocate (CalOSBA) at the Governor’s Office of Business and Economic Development (GO-Biz) is charged with administering and providing oversight for the Program.    The Program provides $17 million in annual grant funding to improve the state’s business and technical resources and networks for entrepreneurs and micro and small business owners, with a preference for applications that expand on services to underserved business groups, including women, minorities (people of color), and veteran-owned businesses, and businesses in low-wealth, rural, and disaster-impacted communities. Funding is provided to provide new or enhanced consulting and training services. The program was authorized with a five-year funding period ending on June 30, 2023.    This is a one-time Special Projects Announcement for the disbursement of $135,827.00 in additional SB TAEP funding available through Friday, May 7th with a preference for projects related to marketing and/or research initiatives.",Nonprofit; Public Agency,State,100%,135827.0,Reimbursement(s),2021-03-22 07:00:00,2021-03-26 00:00:00,"March 29, 2021",https://static.business.ca.gov/wp-content/uploads/2021/03/Special-Project-RFP.pdf,1.0,1.0,,,0
5377,closed,2022-03-21 20:43:58,Department of Parks and Recreation,Division of Boating and Waterways Local Assistance Quagga and Zebra Mussel Infestation Prevention Grant Program FY21,Grant,No,Environment & Water; Parks & Recreation,Provides funding for prevention plans and implementation activities that help protect California’s reservoirs from a quagga and zebra (dreissenid) mussel infestation.,"DBW's Quagga and Zebra Mussel Infestation Prevention Grant Program (QZ Grant Program) provides funding for two tiers/two types of projects: 1) Planning and Assessment projects; and 2) Implementation projects. Examples of projects include: developing Prevention Plans, purchasing pressure washers/decontamination units, inspection programs including staffing, materials and supplies. DBW coordinates and collaborates with the California Department of Fish and Wildlife on many aspects of this program.",Nonprofit; Public Agency; Tribal Government,State,Not Required,3000000.0,Reimbursement(s),2021-03-22 07:00:00,2021-04-30 17:00:00,August 2021,http://dbw.parks.ca.gov/?page_id=28822,,,400000.0,200000.0,0
5704,closed,2022-02-28 23:31:08,Department of Resources Recycling and Recovery,Local Conservation Corps Grant Program,Grant,No,"Disadvantaged Communities; Education; Employment, Labor & Training; Environment & Water","The Local Conservation Corps (LCC) Grant Program provides grants to certified community conservation corps to serve youth 18-25 years of age with a 3 component program including job skills in recycling, education and career education.  LCCs provide beverage container litter reduction programs, and waste tire, E-waste and used oil recycling-related services.","Eligible LCCs are required to submit a comprehensive budget for each respective funding source and a narrative that includes goals, objectives, supporting activities and outcomes specific to each material fund source. CalRecycle staff will conduct a thorough review of all applications to confirm application completeness and an LCC’s grant award eligibility, which includes but is not limited to, being in good standing with CalRecycle.    Eligible applicants include:Eligible applicants for this grant program are Corps that are reviewed and certified annually by the California Conservation Corps (CCC) according to compliance with certification criteria outlined in PRC section 14507.5(a). The CCC certifies the eligibility of each LCC by conducting annual certification site visits. The CCC provides CalRecycle with a certification report for each LCC by March 31st of each fiscal year.    Eligible projects include:Eligible activities will be identified on the application and reported quarterly during the grant term. CalRecycle staff proposes the activities listed below as eligible. Related activities not listed below must be included in the Grant Project Summary and be approved by a CalRecycle Grant Manager.    E-waste• Collection, sorting, storing, clean-up, and transfer of E-waste.• E-waste recycling (if permitted).• Communication and coordination with partners, local or state government or businesses regarding E-waste events and services.• Organization, facilitation, and management of collection events• Outreach and education to the public about E-waste, events, etc.• Internships with E-waste businesses.    Waste Tire• Collection, clean-up, hauling, and disposal of waste tires.• Communication and coordination with local and state government agencies related to remediation of waste tires at amnesty events and on public lands.• Outreach and education to the public about waste tire issues and collection events.• Internships with waste tire businesses.• Waste tire clean-up projects along the US-Mexico border.    Used Oil• Certified Collection Center (CCC) signage reviews. • Establishment and operation of a CCC.• Labor for filter exchange events, filter crushing and draining.• Purchase and distribution of Do-It-Yourself used oil kits, bilge pads, or other used oil remediation and management materials as approved by CalRecycle.• Outreach and education to the public about used oil (storm drain stenciling, dock walking, and distribution of Do-It-Yourself kits). • Communication and coordination with state and local government and businesses related to used oil events and services.• Internships with used oil recycling businesses.    Beverage Container• Collection, clean-up, sorting, storage, and transfer of beverage containers.• Communication and coordination with local and state government agencies, businesses, schools, multi-family complexes, and large venues to implement recycling programs and services.• Operation of a recycling center.• Outreach and education to the public about beverage container recycling at events.• Internships with beverage container recycling businesses.",Nonprofit; Public Agency,State,25%,24781298.0,Advances & Reimbursement(s),2021-03-18 07:00:00,2021-04-30 00:00:00,June 2021,https://calrecycle.ca.gov/funding/localcc/fy202122,14.0,14.0,1770115.0,1770091.0,0
3894,closed,2021-03-20 21:00:43,Department of Justice (Office of the Attorney General),Tobacco Grant Program FY 2021-22 Request for Proposals,Grant,No,"Education; Law, Justice, and Legal Services","The purpose of this grant offered through the Office of the Attorney General, California Department of Justice Tobacco Grant Program is to promote a healthier California by reducing illegal sales and marketing of cigarettes and tobacco products, including e-cigarettes, to minors.","In accordance with Proposition 56, funds will be awarded to applicants that demonstrate the capacity to support and/or hire law enforcement officers for programs that include, but are not limited to, enforcing state laws and local ordinances relating to illegal sales of tobacco products to minors, marketing of tobacco products to minors, increasing investigative activities and compliance checks to reduce illegal sales of tobacco products to minors and youth. More information about the evaluation criteria is contained in the Grantee Handbook.  Any local public agency within the State of California that has authority to enforce tobacco-related state laws or local ordinances is eligible to apply. This may include law enforcement agencies, cities, counties, public K-12 districts, and public college districts.    Grantees may use grant funds to enforce a local ordinance or state law related to the illegal sale and marketing of tobacco products, including e-cigarettes, to minors and youth. These enforcement efforts may include, but not limited to: retailer compliance checks, retailer training programs, public education outreach, parent engagement and education, tobacco retail license inspections, preventing and deterring use of tobacco products on school premises, and hiring an officer to focus on tobacco enforcement and education efforts.     keywords: education, law enforcement, tobacco enforcement, vaping, vape, tobacco, enforcement, schools, Prop 56, prevention, healthcare",Public Agency,State,Not Required,26800000.0,Reimbursement(s),2021-03-17 07:00:00,2021-04-14 23:59:00,June 2021,https://oag.ca.gov/tobaccogrants,,,,,0
5683,closed,2022-02-17 19:20:57,Governor's Office of Business and Economic Development,California Small Business COVID-19 Relief Grant Program Round 4 – Non Profit Cultural Institutions,Grant,No,"Disaster Prevention & Relief; Housing, Community and Economic Development","The Arts and Cultural Program will support California eligible nonprofit cultural institutions defined as registered 501(c)(3) nonprofit entities that satisfy the criteria for a qualified small business, but with no limitation on annual gross revenue. Grants range from $5,000 to $25,000.    Lendistry has been designated by the state to act as the intermediary for the Program.    Visitcareliefgrant.com/arts-and-culture/ for more information","The program is not on a “first come, first served” basis.    Round 4 application period: Tuesday, March 16th through Tuesday, March 23rd, 2021    Round 4 is open to Non-profit cultural institutions only. See https://careliefgrant.com/arts-and-culture/ for further detail    Partners will provide technical assistance to nonprofits (to include translation/interpretation services) during application preparation and online submission.    Lendistry will distribute grants on behalf of the State of California to approved small businesses and nonprofits. See https://careliefgrant.com/arts-and-culture/ for more information and application instructions.         See https://careliefgrant.com/arts-and-culture/ for more information and application instructions.",Nonprofit,State,Not Required,50000000.0,Advances & Reimbursement(s),2021-03-16 07:00:00,2021-03-26 00:00:00,TBD,https://careliefgrant.com/arts-and-culture/,,,,,0
5677,closed,2021-08-02 21:14:33,Ocean Protection Council,Prop 1 Coastal Environmental Justice Solicitation,Grant,Yes,Disadvantaged Communities; Environment & Water,"This grant round seeks to advance coastal projects that directly benefit communities entitled to environmental justice and that improve water quality through restoration, habitat enhancement, and resilience to climate change.","This solicitation seeks coastal projects that directly benefit communities entitled to environmental justice (Communities), including: disadvantaged and severely disadvantaged communities (DACs), California Native Tribes and Tribal Governments, and communities that score above 80% on CalEnviroScreen results. Priority will be given to coastal projects in or near Communities that propose restoration, habitat enhancement, and resilience to climate change, including adaptation to sea-level rise, flooding, and shoreline erosion. Additionally, OPC seeks to advance projects that are led by community-based organizations, and that provide Community workforce employment, including employment for students. OPC is accepting letters of intent (LOIs) in response to this solicitation, using our LOI template, and selected applicants will be invited back to submit full proposals. Please see below for general funding information:    Maximum funding available in this round: $7.5 million  Minimum and maximum award amounts: $100,000-$5 million (OPC strongly encourages project budgets over $250,000)  Maximum project length: Projects must be complete by December 2024 (with projects starting in 2022)  LOIs are due on April 23, 2021 using the LOI Template. LOIs should be submitted to OPC_Prop1grants@resources.ca.gov.    Please see OPC's Prop 1 Webpage and the solicitation for more information on solicitation priorities and opportunities for prospective applicants.    Webinar Information    OPC staff will be hosting a webinar on for prospective applicants on March 29 from 2:00-3:00 PM. This webinar will include going over the solicitation, the LOI template, and answering questions. To register for the webinar and get more information please complete the Webinar Registration Form.     ",Nonprofit; Public Agency; Tribal Government,State,Not Required,7500000.0,Advances & Reimbursement(s),2021-03-15 07:00:00,2021-04-23 17:00:00,December 2021,https://www.opc.ca.gov/prop1/,,,5000000.0,100000.0,0
4711,closed,2021-03-17 21:45:20,Department of Parks and Recreation,Division of Boating and Waterways Law Enforcement Equipment Grant Program,Grant,No,Environment & Water; Parks & Recreation,Enhancing public boating safety.,"This program provides grants to local government agencies for the purchase of boating safety and law enforcement water patrol equipment (patrol boats, personal watercraft, engines, search and rescue equipment, dive gear, etc.)",Public Agency,Federal,Not Required,1000000.0,Reimbursement(s),2021-03-15 07:00:00,2021-04-30 17:00:00,August,http://dbw.parks.ca.gov/?page_id=28778,20.0,20.0,120000.0,0.0,0
4708,closed,2021-03-17 21:43:21,Department of Parks and Recreation,Division of Boating and Waterways Surrendered and Abandoned Vessel Exchange (SAVE),Grant,No,Environment & Water; Parks & Recreation,Improve public and navigational safety and reduce environmental damage.,"This program provides funding for abatement, removal, storage and disposal of abandoned or surrendered vessels and navigational hazards.",Public Agency,State,10%,2500000.0,Reimbursement(s),2021-03-15 07:00:00,2021-04-30 17:00:00,August,http://dbw.parks.ca.gov/?page_id=28816,20.0,20.0,,,0
996,closed,2021-03-15 18:39:40,Department of Forestry and Fire Protection,CAL FIRE Forest Health Grants,Grant,No,Environment & Water,The Forest Health Program awards funding to landscape-scale land management projects that achieve the following objectives: Restore forest health & resilience to California’s forests. Promote long-term storage of carbon in forest trees & soils. Minimize the loss of forest carbon from high severity wildfires. Further California's climate change mitigation & adaptation goals. ,"Through grants to regionally-based partners and collaboratives, CAL FIRE seeks to significantly increase fuels management, fire reintroduction, reforestation, and conservation of forests degraded by overcrowding, drought, pest infestation, and catastrophic fire.  All Forest Health projects must have climate benefits that account for greenhouse gas emissions (GHG) from 1) treatment activities, 2) avoided future wildfire and fossil fuel use, and 3) reforestation and/or growth and yield of remaining vegetation. Applicants will be required to submit data to support CAL FIRE's calculations of such benefits.   The Forest Health Program is part of California Climate Investments (CCI), a statewide program that puts billions of Cap-and-Trade dollars to work reducing GHG emissions, strengthening the economy, and improving public health and the environment – particularly in disadvantaged communities.   Fostering healthy forests calls for a balanced approach using a variety of activities including:  Forest fuels reduction  Prescribed fire  Pest management  Reforestation  Biomass utilization in wood products and energy  Conservation -- Forest Legacy Program  Research -- Forest Health Research Program   Activities must be applied across large landscapes to achieve regional resilience. Projects that implement a mix of activities with multiple, experienced partners will be given priority.  Projects may include planning, organizational and business capacity-building, and workforce and infrastructure development as components of proposed projects.",Nonprofit; Public Agency; Tribal Government,State,Not Required,170000000.0,Advances & Reimbursement(s),2021-03-15 07:00:00,2021-05-19 15:00:00,Summer 2021,https://www.fire.ca.gov/grants/forest-health-grants/,,,5000000.0,850000.0,0
5662,closed,2021-03-10 18:05:57,Department of Forestry and Fire Protection,California Forest Legacy Program,Grant,No,Environment & Water,"The purpose of the Forest Legacy Program is to protect environmentally important forest land threatened with conversion to non-forest uses. Protection of California’s forests through this program ensures they continue to provide such benefits as sustainable timber production, wildlife habitat, recreation opportunities, watershed protection and open space. Intact forests also contribute significantly to the storage and sequestration of carbon.  Working Forest Conservation Easements: Under this competitive grant program, CAL FIRE purchases or accepts donations of conservation easements or fee title of productive forest lands to encourage their long-term conservation. The primary tool CAL FIRE uses to conserve forest lands in perpetuity is permanent Working Forest Conservation Easements (WFCEs).  WFCEs do more than just restrict development and conversion on a property, WFCEs protect forest values by concentrating on sustainable forest practices that provide economic value from the land and encourage long-term land stewardship.","Eligibility: This program is entirely voluntary. Eligible properties include those with working forest and rangelands, where the property is managed for the production of forest products and traditional forest uses are maintained. Landowners who wish to participate may sell or transfer particular rights, such as the right to develop the property or to allow public access, while retaining ownership of the property and the right to use it in any way consistent with the terms of the easement and management plan.  Project Selection: Priority is given to lands that can be effectively protected and managed and that have important scenic, recreational, timber, riparian, fish and wildlife, threatened and endangered species, and other cultural and environmental values. CAL FIRE regularly partners with other funding agencies to select high value landscapes for conservation easement projects.  All projects are evaluated on four main characteristics:  Importance – Does the land provide important economic, habitat, watershed, water supply, recreational, scenic, historical/cultural benefits?Strategic Value – How does the property relate strategically to other properties adjacent or in close proximity to it?Threat – How is the property threatened by development or conversion to other uses?Readiness – To what degree has due diligence been completed?",Individual; Nonprofit; Tribal Government,State,Not Required,14000000.0,Reimbursement(s),2021-03-10 08:00:00,2021-05-14 00:00:00,Early June 2021,https://www.fire.ca.gov/grants/forest-health-grants/,,,,,0
5572,closed,2022-02-28 23:33:04,Department of Forestry and Fire Protection,Fire Prevention Grants,Grant,No,Disaster Prevention & Relief,,"CAL FIRE’s Fire Prevention Grants Program provides funding for local projects and activities that address the risk of wildfire, reduce wildfire potential, and increase community resiliency. Funded activities include hazardous fuel reduction, fire prevention planning, and fire prevention education with an emphasis on improving public health and safety while reducing greenhouse gas emissions.    California’s Strategic Fire Plan serves as a roadmap for project development. The criteria that will be used to select projects include: wildfire threat; carbon storage potential; and landscapes where projects will have the greatest benefits, such as areas with elevated levels of tree mortality and increased wildfire threat.    Projects are evaluated based on the overall benefit to reduce the threat of wildfires to the greatest number of habitable structures, State Responsibility Area (SRA), and people. Projects are selected on a competitive basis and consecutive awards are not guaranteed. Projects shall be designed to reduce greenhouse gas emissions during project activities and over time through wildfire reduction. To be most effective, multiple funding sources should be leveraged from each of the partners involved in projects, and priority will be given to projects that contain matching funds and leverage other financial resources.    Qualifying Project Types and Activities    The Fire Prevention Grants Program funds three types of activities: hazardous fuel reduction, fire prevention planning, and fire prevention education. Examples of qualifying projects and activities are listed below.    Hazardous Fuel Reduction    Fire Prevention Education    Fire Prevention Planning",Nonprofit; Public Agency; Tribal Government,Other,Not Required,123000000.0,Advances & Reimbursement(s),2021-03-10 08:00:00,2021-05-15 15:00:00,September 2021,https://www.fire.ca.gov/grants/fire-prevention-grants/,,,,,0
5290,closed,2021-05-07 01:14:38,Department of Forestry and Fire Protection,CAL FIRE Forest Health Research Program (FY 2020-21 & FY2021-22),Grant,No,"Environment & Water; Science, Technology, and Research & Development","The intent of CAL FIRE's Forest Health Research Program is to fund scientific research that expands our knowledge in topics related to forest health and wildland fire.  The outcomes of these projects will support agencies, organizations, landowners, and policy makers, while furthering the goals of the California Forest and Wildfire Resilience Action Plan and California Climate Investments.","The Forest Health Research Program (hereafter “Research Program”) was established as part of CAL FIRE’s plan for implementing the California Forest Carbon Plan. It is one of several CAL FIRE programs funded through the California Climate Investments (CCI) program, Greenhouse Gas Reduction Fund. The mission of the Research Program is:  To identify and prioritize research topics in forest health and fire science critical to the State of California To fund sound scientific studies that support forest landowners, resource agencies, and fire management organizations within the state To ensure scientific information generated from the program is made available to support decision making and policy To further the goals of the California Forest Carbon Plan, the California Natural and Working Lands Implementation Plan, CCI, and AB 32 Global Warming Solutions Act.  The Forest Health Research Program operates in conjunction with the Forest Health Program but draws from a separate source of funds. The program, procedures and requirements apply only to “stand-alone research” projects, where research-related activities are the only activities proposed. Research activities are no longer eligible as a component of larger Forest Health projects  The following topics have been identified as priorities for study for the Research Program for FY 2020-21 and 2021-22. Proposed research must address one or more of these priority topics. Research projects should be focused on and relevant to California ecosystems and their management.  Disturbance, recovery, and strategies for forest resilience in an altered future climate. Implementation, effectiveness, impacts, and tradeoffs of alternative management strategies to reduce wildfire risk, increase carbon storage, improve biodiversity, improve water and air quality, and provide regional economic benefits. Natural, historical and contemporary range of variation in fire regimes (i.e., frequency, seasonality, size, spatial complexity, intensity, severity, and fire type), forest conditions and distributions, and wildfire-related greenhouse gas emissions in California ecosystems, particularly those less well studied. Forest products and utilization of forest residues related to fuel reduction and forest health treatments. Human dimensions and socio-economic considerations related to forest health and management. Improved prediction of wildland fire spread, behavior, and potential impacts, particularly under extreme weather conditions and within the wildland-urban interface.  Please see Appendix B of the Forest Health Program Grant Guidelines for FY 2020-2021 & FY 2021-2022 for a more thorough description of this grant cycle's Research Priority Topics. The Grant Guidelines Document and other application resources can be found at the Forest Health Grants Website here: https://www.fire.ca.gov/grants/forest-health-grants/",Nonprofit; Public Agency; Tribal Government,State,Not Required,3800000.0,Advances & Reimbursement(s),2021-03-10 08:00:00,2021-06-07 15:00:00,July-September 2021,https://www.fire.ca.gov/grants/forest-health-grants/,,,,,0
5638,closed,2022-05-26 19:33:18,Department of Housing and Community Development,"Joe Serna, Jr. Farmworker Housing Grant Program  Round 2",Grant; Loan,No,"Housing, Community and Economic Development","Finance the new construction, rehabilitation, and acquisition of owner-occupied and rental units for agricultural workers, with a priority for lower income households.","This NOFA provides grants, deferred-payment loans, or a combination thereof, for the construction and rehabilitation of housing for agricultural workers and their families. To be eligible to apply for funding, the applicant shall be a local public entity, nonprofit corporation, limited liability company, or limited partnership, duly constituted governing body of an Indian reservation or rancheria or a tribally designated housing entity, having sufficient capacity (including financial resources, an office, staff, and payroll) and experience to carry out the proposed project as set forth in California Code of Regulations (CCR), §Section 7205.  For-profit entities are not eligible Applicants.  Multifamily Rental  New Construction or Rehabilitation Loans: Lien restrictions for assisted units are required for 55 years. Loans may be made in conjunction with low-income tax credit financing.  Homeowner Grants: For rehabilitation or new home construction, lien restrictions are required for 20 years. If the unit is sold to a non-farmworker buyer before completing the 10th year, the full grant amount must be repaid under most circumstances. Between the 10th and 20th anniversaries, the grant is forgiven at a rate of 10 percent per completed year. The grant is fully forgiven after completing 20 years.",Nonprofit; Public Agency; Tribal Government,State,Not Required,74000000.0,Advances & Reimbursement(s),2021-03-08 08:00:00,2021-07-06 00:00:00,Beginning July 2021,https://www.hcd.ca.gov/grants-funding/active-funding/fwhg.shtml,,,,,0
5632,closed,2022-02-28 23:44:25,CA Energy Commission,GFO-20-310 – Mobile Renewable Backup Generation (MORBUGs),Grant,No,Energy,This solicitation will fund projects to advance clean energy mobile backup systems or Mobile Renewable Backup Generation Systems (MORBUGs) that increase the resiliency of the electricity system to climate change and extreme weather events.,"The purpose of this solicitation is to provide $8 million of Technology Demonstration and Deployment (TD&D) and $6 million of Applied Research and Development (AR&D) funding to support the 2018-2020 EPIC Investment Plan Strategic Initiative S7.2.3 to Integrate Climate Readiness into Electricity System Operations, Tools, and Models. This solicitation will fund projects to advance clean energy mobile backup systems or Mobile Renewable Backup Generation Systems (MORBUGs) that increase the resiliency of the electricity system to climate change and extreme weather events.    With efficiency improvements and cost reductions in renewable generation and the development of more energy-dense storage technologies, primarily for electric vehicles, it is now possible to create a clean energy mobile backup system. Some technologies are currently coming on the market to provide services such as providing power for charging phones or other electronic devices, usually in a public space, such as a campus, or to provide vehicle charging in remote locations. However, they have not been demonstrated in environments requiring greater capacity and reliability, such as during grid outages in emergency response. The lack of data on performance of these systems during critical needs, such as in power outages, is impeding their broader deployment. Demonstrations of system performance in different applications is needed to build confidence for their applications in emergencies.    Due to these reasons, these newer systems can only supplement mobile fossil backup generation but cannot fully replace a mobile fossil backup generator.  Applied research is needed to design and pilot systems that can provide sufficient power and duration to fully replace a mobile fossil-fueled system.",Nonprofit; Public Agency,State,20%,14000000.0,Reimbursement(s),2021-03-05 08:00:00,2021-04-09 17:00:00,"April 30, 2021",https://www.energy.ca.gov/,,,,,0
5587,closed,2021-03-02 21:36:11,Coastal Conservancy,Explore the Coast Overnight Pre-Proposal Solicitation,Grant,No,Environment & Water; Parks & Recreation,The Explore the Coast Overnight Program aims to expand opportunities for all Californians to stay overnight and experience the coast. ,"The California State Coastal Conservancy announces the Explore the Coast Overnight project pre-proposal solicitation. The Explore the Coast Overnight Program aims to expand opportunities for all Californians to stay overnight and experience the coast. Through this program the Conservancy is now soliciting preproposals for planning, design, permitting, and construction of lower-cost coastal accommodation projects using the funds appropriated from Proposition 68, “The California Drought, Water, Parks, Climate, Coastal Protection, and Outdoor Access for All Act of 2018”.",Nonprofit; Public Agency; Tribal Government,State,Not Required,11000000.0,Reimbursement(s),2021-03-02 08:00:00,2021-04-30 12:00:00,TBD,https://scc.ca.gov/projects/etco/,,,,,0
5563,closed,2021-03-15 18:55:49,Department of Fish and Wildlife,Fisheries Restoration Grant Program,Grant,No,Environment & Water,"The California Department of Fish and Wildlife (CDFW) is pleased to announce funding opportunities under the 2021 Fisheries Restoration Grant Program (FRGP) Proposal Solicitation Notice (Solicitation) for projects that lead to process-based restoration, enhancement, or protection of anadromous salmonid habitat.","2.0 Project TypesProposal applications will be accepted for the types of projects listed below, subject to the funding program criteria. Eligible project types are listed below within the NOAA PCSRF Funding Priorities. CDFW has developed a two-letter coding system for project types (see FRGP Guidelines, Part IV for detailed descriptions).  2.1 Priority 1 Project TypesProjects that restore, enhance, or protect salmonid habitat in anadromous watersheds through implementation or design projects that lead to implementation. Approximately 65% of the PCSRF grant award will fund Priority One Projects.  FP   Fish Passage at Stream Crossings  HB   Instream Barrier Modification for Fish Passage  HI   Instream Habitat Restoration  HR   Riparian Restoration  HS   Instream Bank Stabilization  HU  Watershed Restoration (Upslope)  PD   Project Design (100% design)  RE   Cooperative Rearing  SC   Fish Screening of Diversions  WC  Water Conservation Measures     2.2 Priority 2 Project TypesProjects that monitor status and trends and directly contribute to population viability assessments for ESA-listed anadromous salmonids will be administered through a separate solicitation process outside of this 2021 FRGP Solicitation. Approximately 25% of the PCSRF grant award will fund Priority Two Projects.  2.3 Priority 3 Project TypesProjects that support implementation projects through planning, outreach, and/or education. Approximately 10% of the PCSRF grant award will fund Priority Three Projects. Proposals for FRGP programmatic permit required effectiveness monitoring are ineligible.  MO    Monitoring Watershed Restoration (Project-scale)  OR    Watershed and Regional Organization  PD    Project Design (Feasibility study)  PI     Public Involvement and Capacity Building  (Includes AmeriCorps projects)  PL    Watershed Evaluation, Assessment, and Planning (Project-Scale)  TE    Private Sector Technical Training and Education  WD   Water Measuring Devices (Instream and Water Diversion)      ",Nonprofit; Public Agency; Tribal Government,Federal,Not Required,14000000.0,Reimbursement(s),2021-03-02 08:00:00,2021-04-13 15:00:00,December 2021,https://wildlife.ca.gov/Grants/FRGP/Solicitation,40.0,25.0,,,0
5158,closed,2021-03-03 14:31:14,Department of Resources Recycling and Recovery,Local Government Waste Tire Amnesty Grant Program,Grant,Yes,Environment & Water,This grant program is designed to help divert waste tires from landfill disposal and prevent illegal tire dumping. Funds pay for waste tire collection events that are held in convenient locations for the public to bring in their used tires at no charge. An amnesty event may also consist of a coupon program that allows citizens to bring in their tires on specified days.,"Amnesty events are intended to be free and convenient waste tire collection events for the public to bring in tires that they generate and for businesses that have been victims of illegal dumping.  Tires generated from farming equipment, or a small business are also allowed.  Eligible applicants include:  Local governments (cities, counties, or cities and counties) as defined in PRC section 48617, Special districts, Qualifying Native American Tribes and Joint Powers Authorities (JPA) as an eligible entity (where all of the participating entities are otherwise eligible).  Funding:  $1,250,000 available for fiscal year (FY) 2021–22 - $40,000 for individual grant awards and $90,000 for regional grant awards.    Projects serving disadvantaged communities or are located within the Southern Border Region (San Diego and Imperial counties) will be considered first.  See for https://www.calrecycle.ca.gov/Tires/Grants/Cleanup/ for eligible costs and additional grant specific information.  Resolution required.   ",Public Agency; Tribal Government,State,Not Required,1250000.0,Reimbursement(s),2021-03-02 08:00:00,2021-04-06 23:59:00,August 2021,https://www.calrecycle.ca.gov/tires/grants/cleanup/fy202122,,,,,0
1221,closed,2022-01-06 23:08:06,Strategic Growth Council,AHSC Round 6,Grant; Loan,Yes,"Disadvantaged Communities; Housing, Community and Economic Development; Transportation","The Affordable Housing and Sustainable Communities (AHSC) Program makes it easier for Californians to drive less by making sure housing, jobs, and key destinations are accessible by walking, biking, and transit.   https://sgc.ca.gov/programs/ahsc/","The Affordable Housing and Sustainable Communities Program (AHSC) builds healthier communities and protects the environment by increasing the supply of affordable places to live near jobs, stores, transit, and other daily needs. Personal vehicle use is, by far, the most significant source of greenhouse gas emissions in California. AHSC reduces these emissions by funding projects that make it easier for residents to get out of their cars and walk, bike, or take public transit. Funded by auction proceeds from California’s Cap-and-Trade emissions reduction program, AHSC is administered by the Strategic Growth Council and implemented by the California Department of Housing and Community Development.   WHAT DOES AHSC FUND? AHSC provides funding for affordable housing developments (new construction or renovation) and transportation infrastructure. This may include sustainable transportation infrastructure, such as new transit vehicles, sidewalks, and bike lanes; transportation-related amenities, such as bus shelters, benches, or shade trees; and other programs that encourage residents to walk, bike, and use public transit.   WHO IS ELIGIBLE TO APPLY? Eligible applicants include: »» Local governments »» Transportation and transit agencies »» Non-profit and for-profit housing developers »» Joint powers authorities »» K-12 school, college and university districts »» Federally recognized Indian tribes Historically, most applicants have been developers of affordable and mixed-income housing, local governments, regional transportation agencies, and public transit providers. Applicants are also welcome to submit joint proposals to co-develop a project.",Business; Nonprofit; Public Agency; Tribal Government,State,90%,800000000.0,Advance(s),2021-02-26 08:00:00,2021-06-08 00:00:00,January 2022,https://sgc.ca.gov/programs/ahsc/resources/,,,30000000.0,1000000.0,0
5554,closed,2022-03-02 22:35:51,CA Department of Food and Agriculture,Climate Smart Agriculture Technical Assistance Grants,Grant,No,Agriculture,This grant solicitation is being conducted to ensure there are Technical Assistance Providers available to provide outreach to farmers and ranchers about Climate Smart Agriculture programs and assist them in accessing a diversity of funding sources.,Funds awarded through this competitive grant process will be distributed to several eligible entities and throughout the state to assist farmers and ranchers in applying to the Healthy Soils Program (HSP) and State Water Efficiency Enhancement Program (SWEEP) and provide continued assistance during project implementation.,Nonprofit; Public Agency,State,Not Required,1.0,Reimbursement(s),2021-02-25 08:00:00,2021-03-22 17:00:00,June 2021,https://www.cdfa.ca.gov/oefi/technical/index.html,,,,,0
